key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,match_dt,home_slug,away_slug,is_world_cup,elo_home_pre,elo_away_pre,elo_diff_pre,elo_gap_pre,elo_home_exp,elo_away_exp,home_points_last5,home_gd_last5,home_rest_days,home_concede_first_rate,home_points_after_concede_first,home_late_concede_rate_75p,away_points_last5,away_gd_last5,away_rest_days,away_concede_first_rate,away_points_after_concede_first,away_late_concede_rate_75p,is_group_stage,is_knockout,elo_diff,elo_gap,points_last5_diff,gd_last5_diff,rest_days_diff,concede_first_rate_diff,points_after_concede_first_diff,late_concede_rate_75p_diff,underdog_is_home,y_upset_avoid_loss,y_upset
150,WC-1962,1962 FIFA Men's World Cup,M-1962-14,West Germany vs Switzerland,group stage,Group 2,1,0,0,0,1962-06-03,15:00,S-032,Estadio Nacional,Santiago,Chile,T-86,West Germany,DEU,T-75,Switzerland,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-03 15:00:00,west_germany,switzerland,1,1535.7064452882603,1494.2366747840076,41.469770504252665,41.469770504252665,0.5593979892914768,0.44060201070852323,5.0,-4.0,3.0,0.5,1.0,0.2,6.0,-2.0,4.0,0.5,1.0,0.2,1,0,41.469770504252665,41.469770504252665,-1.0,-2.0,-1.0,0.0,0.0,0.0,0,0,0
151,WC-1962,1962 FIFA Men's World Cup,M-1962-15,Spain vs Mexico,group stage,Group 3,1,0,0,0,1962-06-03,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-73,Spain,ESP,T-46,Mexico,MEX,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-03 15:00:00,spain,mexico,1,1498.5024737716708,1410.5544902260594,87.94798354561135,87.94798354561135,0.62393150249258,0.37606849750742,4.0,-7.0,3.0,0.5,1.0,0.2,1.0,-10.0,4.0,0.5,1.0,0.2,1,0,87.94798354561135,87.94798354561135,3.0,3.0,-1.0,0.0,0.0,0.0,0,0,0
152,WC-1962,1962 FIFA Men's World Cup,M-1962-16,Hungary vs Bulgaria,group stage,Group 4,1,0,0,0,1962-06-03,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-36,Hungary,HUN,T-10,Bulgaria,BGR,6–1,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,1962-06-03 15:00:00,hungary,bulgaria,1,1541.6172975394095,1490.2293308154942,51.38796672391527,51.38796672391527,0.5734186315196175,0.42658136848038253,7.0,3.0,3.0,0.5,1.0,0.2,0.0,-1.0,4.0,0.5,1.0,0.2,1,0,51.38796672391527,51.38796672391527,7.0,4.0,-1.0,0.0,0.0,0.0,0,0,0
153,WC-1962,1962 FIFA Men's World Cup,M-1962-17,Soviet Union vs Uruguay,group stage,Group 1,1,0,0,0,1962-06-06,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-72,Soviet Union,SUN,T-84,Uruguay,URY,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-06 15:00:00,soviet_union,uruguay,1,1511.1475548818842,1563.180706858278,-52.03315197639381,52.03315197639381,0.4256731404364266,0.5743268595635733,7.0,-1.0,3.0,0.5,1.0,0.2,6.0,-3.0,4.0,0.5,1.0,0.2,1,0,-52.03315197639381,52.03315197639381,1.0,2.0,-1.0,0.0,0.0,0.0,1,1,1
154,WC-1962,1962 FIFA Men's World Cup,M-1962-18,West Germany vs Chile,group stage,Group 2,1,0,0,0,1962-06-06,15:00,S-032,Estadio Nacional,Santiago,Chile,T-86,West Germany,DEU,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-06 15:00:00,west_germany,chile,1,1544.5184855024308,1521.1675518268971,23.350933675533724,23.350933675533724,0.5335541875125395,0.46644581248746053,7.0,-3.0,3.0,0.5,1.0,0.2,9.0,3.0,4.0,0.5,1.0,0.2,1,0,23.350933675533724,23.350933675533724,-2.0,-6.0,-1.0,0.0,0.0,0.0,0,0,0
155,WC-1962,1962 FIFA Men's World Cup,M-1962-19,Brazil vs Spain,group stage,Group 3,1,0,0,0,1962-06-06,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-06 15:00:00,brazil,spain,1,1583.4284652777906,1506.0238437218193,77.40462155597129,77.40462155597129,0.6095870699188526,0.3904129300811474,13.0,9.0,4.0,0.5,1.0,0.2,4.0,-7.0,3.0,0.5,1.0,0.2,1,0,77.40462155597129,77.40462155597129,9.0,16.0,1.0,0.0,0.0,0.0,0,0,0
156,WC-1962,1962 FIFA Men's World Cup,M-1962-20,Hungary vs Argentina,group stage,Group 4,1,0,0,0,1962-06-06,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-36,Hungary,HUN,T-03,Argentina,ARG,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1962-06-06 15:00:00,hungary,argentina,1,1550.148924909017,1506.5503818049592,43.59854310405785,43.59854310405785,0.5624160704702933,0.4375839295297067,9.0,8.0,3.0,0.5,1.0,0.2,6.0,-6.0,4.0,0.5,1.0,0.2,1,0,43.59854310405785,43.59854310405785,3.0,14.0,-1.0,0.0,0.0,0.0,0,1,1
157,WC-1962,1962 FIFA Men's World Cup,M-1962-21,Yugoslavia vs Colombia,group stage,Group 1,1,0,0,0,1962-06-07,15:00,S-030,Estadio Carlos Dittborn,Arica,Chile,T-87,Yugoslavia,YUG,T-16,Colombia,COL,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,1962-06-07 15:00:00,yugoslavia,colombia,1,1516.4304642178854,1492.4771108738782,23.953353344007155,23.953353344007155,0.5344171334825978,0.4655828665174022,7.0,0.0,5.0,0.5,1.0,0.2,1.0,-1.0,4.0,0.5,1.0,0.2,1,0,23.953353344007155,23.953353344007155,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0
158,WC-1962,1962 FIFA Men's World Cup,M-1962-22,Italy vs Switzerland,group stage,Group 2,1,0,0,0,1962-06-07,15:00,S-032,Estadio Nacional,Santiago,Chile,T-41,Italy,ITA,T-75,Switzerland,CHE,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1962-06-07 15:00:00,italy,switzerland,1,1542.5877337510972,1485.424634569837,57.16309918126012,57.16309918126012,0.5815299736061658,0.41847002639383424,4.0,-3.0,5.0,0.5,1.0,0.2,3.0,-4.0,4.0,0.5,1.0,0.2,1,0,57.16309918126012,57.16309918126012,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0
159,WC-1962,1962 FIFA Men's World Cup,M-1962-23,Mexico vs Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-07,15:00,S-033,Estadio Sausalito,Viña del Mar,Chile,T-46,Mexico,MEX,T-21,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-07 15:00:00,mexico,czechoslovakia,1,1403.033120275911,1504.4101097209877,-101.37698944507679,101.37698944507679,0.358110893264223,0.641889106735777,1.0,-10.0,4.0,0.5,1.0,0.2,8.0,5.0,5.0,0.5,1.0,0.2,1,0,-101.37698944507679,101.37698944507679,-7.0,-15.0,-1.0,0.0,0.0,0.0,1,1,1
160,WC-1962,1962 FIFA Men's World Cup,M-1962-24,England vs Bulgaria,group stage,Group 4,1,0,0,0,1962-06-07,15:00,S-031,Estadio El Teniente,Rancagua,Chile,T-28,England,ENG,T-10,Bulgaria,BGR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1962-06-07 15:00:00,england,bulgaria,1,1487.4068856411584,1481.6977034458866,5.709182195271751,5.709182195271751,0.5082154341988979,0.4917845658011021,5.0,0.0,5.0,0.5,1.0,0.2,0.0,-6.0,4.0,0.5,1.0,0.2,1,0,5.709182195271751,5.709182195271751,5.0,6.0,1.0,0.0,0.0,0.0,0,1,1
161,WC-1962,1962 FIFA Men's World Cup,M-1962-25,Brazil vs England,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-033,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-28,England,ENG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-10 14:30:00,brazil,england,1,1591.2367238794136,1487.2425769571805,103.99414692223309,103.99414692223309,0.6453447389894094,0.35465526101059064,13.0,9.0,3.0,0.5,1.0,0.2,5.0,0.0,2.0,0.5,1.0,0.2,0,1,103.99414692223309,103.99414692223309,8.0,9.0,1.0,0.0,0.0,0.0,0,0,0
162,WC-1962,1962 FIFA Men's World Cup,M-1962-26,Chile vs Soviet Union,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-030,Estadio Carlos Dittborn,Arica,Chile,T-13,Chile,CHL,T-72,Soviet Union,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-10 14:30:00,chile,soviet_union,1,1511.838635577148,1522.6340920731557,-10.795456496007773,10.795456496007773,0.4844690870769867,0.5155309129230132,9.0,3.0,3.0,0.5,1.0,0.2,10.0,2.0,3.0,0.5,1.0,0.2,0,1,-10.795456496007773,10.795456496007773,-1.0,1.0,0.0,0.0,0.0,0.0,1,1,1
163,WC-1962,1962 FIFA Men's World Cup,M-1962-27,Czechoslovakia vs Hungary,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-031,Estadio El Teniente,Rancagua,Chile,T-21,Czechoslovakia,CSK,T-36,Hungary,HUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-10 14:30:00,czechoslovakia,hungary,1,1491.5723275862722,1548.9006034996112,-57.328275913338985,57.328275913338985,0.4182386562432938,0.5817613437567062,7.0,3.0,2.0,0.5,1.0,0.2,10.0,9.0,3.0,0.5,1.0,0.2,0,1,-57.328275913338985,57.328275913338985,-3.0,-6.0,-1.0,0.0,0.0,0.0,1,1,1
164,WC-1962,1962 FIFA Men's World Cup,M-1962-28,Yugoslavia vs West Germany,quarter-finals,not applicable,0,1,0,0,1962-06-10,14:30,S-032,Estadio Nacional,Santiago,Chile,T-87,Yugoslavia,YUG,T-86,West Germany,DEU,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-10 14:30:00,yugoslavia,west_germany,1,1525.7421215482334,1553.84740175218,-28.105280203946677,28.105280203946677,0.4596412447446503,0.5403587552553497,7.0,4.0,2.0,0.5,1.0,0.2,7.0,-2.0,3.0,0.5,1.0,0.2,0,1,-28.105280203946677,28.105280203946677,0.0,6.0,-1.0,0.0,0.0,0.0,1,1,1
165,WC-1962,1962 FIFA Men's World Cup,M-1962-29,Brazil vs Chile,semi-finals,not applicable,0,1,0,0,1962-06-13,14:30,S-032,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-13,Chile,CHL,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-13 14:30:00,brazil,chile,1,1598.3298290996254,1522.149253835608,76.1805752640173,76.1805752640173,0.607908856615127,0.39209114338487305,13.0,8.0,3.0,0.5,1.0,0.2,12.0,6.0,3.0,0.5,1.0,0.2,0,1,76.1805752640173,76.1805752640173,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0
166,WC-1962,1962 FIFA Men's World Cup,M-1962-30,Czechoslovakia vs Yugoslavia,semi-finals,not applicable,0,1,0,0,1962-06-13,14:30,S-033,Estadio Sausalito,Viña del Mar,Chile,T-21,Czechoslovakia,CSK,T-87,Yugoslavia,YUG,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-13 14:30:00,czechoslovakia,yugoslavia,1,1503.2075544614063,1536.5492966533404,-33.341742191934145,33.341742191934145,0.4521641312470161,0.5478358687529838,7.0,-1.0,3.0,0.5,1.0,0.2,9.0,5.0,3.0,0.5,1.0,0.2,0,1,-33.341742191934145,33.341742191934145,-2.0,-6.0,0.0,0.0,0.0,0.0,1,1,1
167,WC-1962,1962 FIFA Men's World Cup,M-1962-31,Chile vs Yugoslavia,third-place match,not applicable,0,1,0,0,1962-06-16,14:30,S-032,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-87,Yugoslavia,YUG,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1962-06-16 14:30:00,chile,yugoslavia,1,1514.3074309679107,1525.5925792782807,-11.285148310370005,11.285148310370005,0.48376507513785727,0.5162349248621427,9.0,1.0,3.0,0.5,1.0,0.2,9.0,4.0,3.0,0.5,1.0,0.2,0,1,-11.285148310370005,11.285148310370005,0.0,-3.0,0.0,0.0,0.0,0.0,1,1,1
168,WC-1962,1962 FIFA Men's World Cup,M-1962-32,Brazil vs Czechoslovakia,final,not applicable,0,1,0,0,1962-06-17,14:30,S-032,Estadio Nacional,Santiago,Chile,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1962-06-17 14:30:00,brazil,czechoslovakia,1,1606.1716519673228,1514.164271836466,92.00738013085675,92.00738013085675,0.6293984567928517,0.37060154320714833,13.0,7.0,4.0,0.5,1.0,0.2,10.0,2.0,4.0,0.5,1.0,0.2,0,1,92.00738013085675,92.00738013085675,3.0,5.0,0.0,0.0,0.0,0.0,0,0,0
169,WC-1966,1966 FIFA Men's World Cup,M-1966-01,England vs Uruguay,group stage,Group 1,1,0,0,0,1966-07-11,19:30,S-049,Wembley Stadium,London,England,T-28,England,ENG,T-84,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1966-07-11 19:30:00,england,uruguay,1,1480.1494717369687,1551.6941696670065,-71.54469793003773,71.54469793003773,0.398469954231789,0.601530045768211,4.0,-2.0,1492.0,0.5,1.0,0.2,3.0,-6.0,1496.0,0.5,1.0,0.2,1,0,-71.54469793003773,71.54469793003773,1.0,4.0,-4.0,0.0,0.0,0.0,1,1,1
170,WC-1966,1966 FIFA Men's World Cup,M-1966-02,West Germany vs Switzerland,group stage,Group 2,1,0,0,0,1966-07-12,19:30,S-053,Hillsborough Stadium,Sheffield,England,T-86,West Germany,DEU,T-75,Switzerland,CHE,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,1966-07-12 19:30:00,west_germany,switzerland,1,1543.040226647073,1477.0552340419604,65.98499260511267,65.98499260511267,0.5938345486806906,0.40616545131930937,7.0,-1.0,1493.0,0.5,1.0,0.2,3.0,-5.0,1496.0,0.5,1.0,0.2,1,0,65.98499260511267,65.98499260511267,4.0,4.0,-3.0,0.0,0.0,0.0,0,0,0
171,WC-1966,1966 FIFA Men's World Cup,M-1966-03,Brazil vs Bulgaria,group stage,Group 3,1,0,0,0,1966-07-12,19:30,S-048,Goodison Park,Liverpool,England,T-09,Brazil,BRA,T-10,Bulgaria,BGR,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-12 19:30:00,brazil,bulgaria,1,1613.5836828314657,1481.8620121298645,131.72167070160117,131.72167070160117,0.6809738623400495,0.31902613765995047,13.0,7.0,1486.0,0.5,1.0,0.2,1.0,-6.0,1496.0,0.5,1.0,0.2,1,0,131.72167070160117,131.72167070160117,12.0,13.0,-10.0,0.0,0.0,0.0,0,0,0
172,WC-1966,1966 FIFA Men's World Cup,M-1966-04,Soviet Union vs North Korea,group stage,Group 4,1,0,0,0,1966-07-12,19:30,S-052,Ayresome Park,Middlesbrough,England,T-72,Soviet Union,SUN,T-51,North Korea,PRK,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1966-07-12 19:30:00,soviet_union,north_korea,1,1512.3234738146955,1500.0,12.32347381469549,12.32347381469549,0.5177274707070542,0.48227252929294584,7.0,0.0,1493.0,0.5,1.0,0.2,,,-1.0,0.5,1.0,0.2,1,0,12.32347381469549,12.32347381469549,0.0,0.0,1494.0,0.0,0.0,0.0,0,0,0
173,WC-1966,1966 FIFA Men's World Cup,M-1966-05,France vs Mexico,group stage,Group 1,1,0,0,0,1966-07-13,19:30,S-049,Wembley Stadium,London,England,T-30,France,FRA,T-46,Mexico,MEX,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1966-07-13 19:30:00,france,mexico,1,1506.1690726182933,1415.8709024106265,90.29817020766677,90.29817020766677,0.6271005428134085,0.37289945718659145,9.0,4.0,2937.0,0.5,1.0,0.2,4.0,-5.0,1497.0,0.5,1.0,0.2,1,0,90.29817020766677,90.29817020766677,5.0,9.0,1440.0,0.0,0.0,0.0,0,1,1
174,WC-1966,1966 FIFA Men's World Cup,M-1966-06,Argentina vs Spain,group stage,Group 2,1,0,0,0,1966-07-13,19:30,S-047,Villa Park,Birmingham,England,T-03,Argentina,ARG,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-13 19:30:00,argentina,spain,1,1507.798703214365,1498.2155851201962,9.583118094168867,9.583118094168867,0.5137877191979019,0.4862122808020981,7.0,-4.0,1498.0,0.5,1.0,0.2,3.0,-8.0,1498.0,0.5,1.0,0.2,1,0,9.583118094168867,9.583118094168867,4.0,4.0,0.0,0.0,0.0,0.0,0,0,0
175,WC-1966,1966 FIFA Men's World Cup,M-1966-07,Portugal vs Hungary,group stage,Group 3,1,0,0,0,1966-07-13,19:30,S-051,Old Trafford,Manchester,England,T-58,Portugal,PRT,T-36,Hungary,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-13 19:30:00,portugal,hungary,1,1500.0,1537.265376624477,-37.265376624477085,37.265376624477085,0.44657552655073707,0.5534244734492629,,,-1.0,0.5,1.0,0.2,7.0,4.0,1494.0,0.5,1.0,0.2,1,0,-37.265376624477085,37.265376624477085,0.0,0.0,-1495.0,0.0,0.0,0.0,1,1,1
176,WC-1966,1966 FIFA Men's World Cup,M-1966-08,Italy vs Chile,group stage,Group 4,1,0,0,0,1966-07-13,19:30,S-054,Roker Park,Sunderland,England,T-41,Italy,ITA,T-13,Chile,CHL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-13 19:30:00,italy,chile,1,1550.9571342789739,1524.6321294651536,26.325004813820215,26.325004813820215,0.5378123945173653,0.4621876054826347,7.0,1.0,1497.0,0.5,1.0,0.2,9.0,0.0,1488.0,0.5,1.0,0.2,1,0,26.325004813820215,26.325004813820215,-2.0,1.0,9.0,0.0,0.0,0.0,0,0,0
177,WC-1966,1966 FIFA Men's World Cup,M-1966-09,Uruguay vs France,group stage,Group 1,1,0,0,0,1966-07-15,19:30,S-050,White City Stadium,London,England,T-84,Uruguay,URY,T-30,France,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-15 19:30:00,uruguay,france,1,1549.6635687516423,1503.627061762025,46.03650698961724,46.03650698961724,0.5658668298370672,0.43413317016293285,4.0,-4.0,4.0,0.5,1.0,0.2,10.0,5.0,2.0,0.5,1.0,0.2,1,0,46.03650698961724,46.03650698961724,-6.0,-9.0,2.0,0.0,0.0,0.0,0,0,0
178,WC-1966,1966 FIFA Men's World Cup,M-1966-10,Spain vs Switzerland,group stage,Group 2,1,0,0,0,1966-07-15,19:30,S-053,Hillsborough Stadium,Sheffield,England,T-73,Spain,ESP,T-75,Switzerland,CHE,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-15 19:30:00,spain,switzerland,1,1488.4913395041542,1468.9319250155743,19.559414488579932,19.559414488579932,0.5281185610493632,0.47188143895063683,3.0,-4.0,2.0,0.5,1.0,0.2,0.0,-13.0,3.0,0.5,1.0,0.2,1,0,19.559414488579932,19.559414488579932,3.0,9.0,-1.0,0.0,0.0,0.0,0,0,0
179,WC-1966,1966 FIFA Men's World Cup,M-1966-11,Hungary vs Brazil,group stage,Group 3,1,0,0,0,1966-07-15,19:30,S-048,Goodison Park,Liverpool,England,T-36,Hungary,HUN,T-09,Brazil,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-15 19:30:00,hungary,brazil,1,1526.1968871554918,1619.9642055846648,-93.76731842917297,93.76731842917297,0.3682415357970818,0.6317584642029181,7.0,3.0,2.0,0.5,1.0,0.2,15.0,9.0,3.0,0.5,1.0,0.2,1,0,-93.76731842917297,93.76731842917297,-8.0,-6.0,-1.0,0.0,0.0,0.0,1,1,1
180,WC-1966,1966 FIFA Men's World Cup,M-1966-12,Chile vs North Korea,group stage,Group 4,1,0,0,0,1966-07-15,19:30,S-052,Ayresome Park,Middlesbrough,England,T-13,Chile,CHL,T-51,North Korea,PRK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,1966-07-15 19:30:00,chile,north_korea,1,1515.388377355501,1490.354549414141,25.03382794135996,25.03382794135996,0.5359643577353876,0.46403564226461236,6.0,-4.0,2.0,0.5,1.0,0.2,0.0,-3.0,3.0,0.5,1.0,0.2,1,0,25.03382794135996,25.03382794135996,6.0,-1.0,-1.0,0.0,0.0,0.0,0,1,1
181,WC-1966,1966 FIFA Men's World Cup,M-1966-13,Argentina vs West Germany,group stage,Group 2,1,0,0,0,1966-07-16,15:00,S-047,Villa Park,Birmingham,England,T-03,Argentina,ARG,T-86,West Germany,DEU,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1966-07-16 15:00:00,argentina,west_germany,1,1517.5229488304071,1551.1635356734591,-33.640586843052006,33.640586843052006,0.45173803087651426,0.5482619691234858,7.0,-5.0,2.0,0.5,1.0,0.2,10.0,7.0,3.0,0.5,1.0,0.2,1,0,-33.640586843052006,33.640586843052006,-3.0,-12.0,-1.0,0.0,0.0,0.0,1,1,1
182,WC-1966,1966 FIFA Men's World Cup,M-1966-14,Portugal vs Bulgaria,group stage,Group 3,1,0,0,0,1966-07-16,15:00,S-051,Old Trafford,Manchester,England,T-58,Portugal,PRT,T-10,Bulgaria,BGR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,1966-07-16 15:00:00,portugal,bulgaria,1,1511.0684894689853,1475.4814893766654,35.58700009231984,35.58700009231984,0.5510354565650988,0.4489645434349012,3.0,2.0,2.0,0.5,1.0,0.2,1.0,-8.0,3.0,0.5,1.0,0.2,1,0,35.58700009231984,35.58700009231984,2.0,10.0,-1.0,0.0,0.0,0.0,0,0,0
183,WC-1966,1966 FIFA Men's World Cup,M-1966-15,Soviet Union vs Italy,group stage,Group 4,1,0,0,0,1966-07-16,15:00,S-054,Roker Park,Sunderland,England,T-72,Soviet Union,SUN,T-41,Italy,ITA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-16 15:00:00,soviet_union,italy,1,1521.9689244005544,1560.2008863886265,-38.231961988072044,38.231961988072044,0.44520079154269193,0.5547992084573081,10.0,5.0,3.0,0.5,1.0,0.2,7.0,0.0,2.0,0.5,1.0,0.2,1,0,-38.231961988072044,38.231961988072044,3.0,5.0,1.0,0.0,0.0,0.0,1,1,1
184,WC-1966,1966 FIFA Men's World Cup,M-1966-16,England vs Mexico,group stage,Group 1,1,0,0,0,1966-07-16,19:30,S-049,Wembley Stadium,London,England,T-28,England,ENG,T-46,Mexico,MEX,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-16 19:30:00,england,mexico,1,1482.180072652333,1418.4129132668947,63.76715938543816,63.76715938543816,0.5907515900216085,0.4092484099783915,5.0,-1.0,5.0,0.5,1.0,0.2,4.0,-5.0,3.0,0.5,1.0,0.2,1,0,63.76715938543816,63.76715938543816,1.0,4.0,2.0,0.0,0.0,0.0,0,0,0
185,WC-1966,1966 FIFA Men's World Cup,M-1966-17,Mexico vs Uruguay,group stage,Group 1,1,0,0,0,1966-07-19,16:30,S-049,Wembley Stadium,London,England,T-46,Mexico,MEX,T-84,Uruguay,URY,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,1966-07-19 16:30:00,mexico,uruguay,1,1410.227945067327,1558.346232154901,-148.1182870875739,148.1182870875739,0.29887989559082206,0.7011201044091779,4.0,-3.0,2.0,0.5,1.0,0.2,7.0,-1.0,3.0,0.5,1.0,0.2,1,0,-148.1182870875739,148.1182870875739,-3.0,-2.0,-1.0,0.0,0.0,0.0,1,1,1
186,WC-1966,1966 FIFA Men's World Cup,M-1966-18,Argentina vs Switzerland,group stage,Group 2,1,0,0,0,1966-07-19,19:30,S-053,Hillsborough Stadium,Sheffield,England,T-03,Argentina,ARG,T-75,Switzerland,CHE,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-19 19:30:00,argentina,switzerland,1,1518.4881882128768,1459.4942962365615,58.99389197631535,58.99389197631535,0.5840924173257334,0.41590758267426664,8.0,0.0,3.0,0.5,1.0,0.2,0.0,-12.0,4.0,0.5,1.0,0.2,1,0,58.99389197631535,58.99389197631535,8.0,12.0,-1.0,0.0,0.0,0.0,0,0,0
187,WC-1966,1966 FIFA Men's World Cup,M-1966-19,Portugal vs Brazil,group stage,Group 3,1,0,0,0,1966-07-19,19:30,S-048,Goodison Park,Liverpool,England,T-58,Portugal,PRT,T-09,Brazil,BRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-19 19:30:00,portugal,brazil,1,1520.0477803376832,1607.3290363006065,-87.2812559629233,87.2812559629233,0.37696947527752983,0.6230305247224701,6.0,5.0,3.0,0.5,1.0,0.2,12.0,6.0,4.0,0.5,1.0,0.2,1,0,-87.2812559629233,87.2812559629233,-6.0,-1.0,-1.0,0.0,0.0,0.0,1,1,1
188,WC-1966,1966 FIFA Men's World Cup,M-1966-20,North Korea vs Italy,group stage,Group 4,1,0,0,0,1966-07-19,19:30,S-052,Ayresome Park,Middlesbrough,England,T-51,North Korea,PRK,T-41,Italy,ITA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-19 19:30:00,north_korea,italy,1,1491.0738365688487,1549.1049022194802,-58.03106565063149,58.03106565063149,0.4172546317280348,0.5827453682719652,1.0,-3.0,4.0,0.5,1.0,0.2,7.0,2.0,3.0,0.5,1.0,0.2,1,0,-58.03106565063149,58.03106565063149,-6.0,-5.0,1.0,0.0,0.0,0.0,1,1,1
189,WC-1966,1966 FIFA Men's World Cup,M-1966-21,England vs France,group stage,Group 1,1,0,0,0,1966-07-20,19:30,S-049,Wembley Stadium,London,England,T-28,England,ENG,T-30,France,FRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,1966-07-20 19:30:00,england,france,1,1490.3650408519006,1494.9443983587664,-4.57935750686579,4.57935750686579,0.49341015639409413,0.5065898436059059,8.0,2.0,4.0,0.5,1.0,0.2,7.0,3.0,5.0,0.5,1.0,0.2,1,0,-4.57935750686579,4.57935750686579,1.0,-1.0,-1.0,0.0,0.0,0.0,1,1,1
190,WC-1966,1966 FIFA Men's World Cup,M-1966-22,West Germany vs Spain,group stage,Group 2,1,0,0,0,1966-07-20,19:30,S-047,Villa Park,Birmingham,England,T-86,West Germany,DEU,T-73,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,1966-07-20 19:30:00,west_germany,spain,1,1550.1982962909894,1497.928968283167,52.26932800782242,52.26932800782242,0.57465919981396,0.42534080018604004,10.0,7.0,4.0,0.5,1.0,0.2,6.0,-1.0,5.0,0.5,1.0,0.2,1,0,52.26932800782242,52.26932800782242,4.0,8.0,-1.0,0.0,0.0,0.0,0,0,0
